ngram,corpus frequency,document frequency,rank in corpus
rosiran,1,1,1768
parch^,1,1,1768
hea^tes,1,1,1768
selfe-one,1,1,1768
pe^petual,1,1,1768
thou'se,1,1,1768
ransa^,1,1,1768
bir^hin,1,1,1768
ga^nsay,1,1,1768
n^ples,1,1,1768
weole,1,1,1768
oake-cleauing,1,1,1768
alcmendes,1,1,1768
state-occasions,1,1,1768
obaydient,1,1,1768
fooleship,1,1,1768
gulono,1,1,1768
confidenter,1,1,1768
didstnere,1,1,1768
stuard,1,1,1768
^nsure,1,1,1768
chi^de,1,1,1768
eavesdropt,1,1,1768
stuart,1,1,1768
disdaine-full,1,1,1768
sun-b^ames,1,1,1768
tussh,1,1,1768
gewesen,1,1,1768
trmpet,1,1,1768
hoires,1,1,1768
italianate,1,1,1768
whooremaister,1,1,1768
anatomizing,1,1,1768
seorn'd,1,1,1768
untractable,1,1,1768
lets's,1,1,1768
mun^k,1,1,1768
botte,1,1,1768
lobcockt,1,1,1768
wee^ll,1,1,1768
pu-lers,1,1,1768
corvini,1,1,1768
soreioyce,1,1,1768
corvina,1,1,1768
titcrus,1,1,1768
vnquenced,1,1,1768
verification,1,1,1768
cop^smates,1,1,1768
earnefully,1,1,1768
fidle^^,1,1,1768
late-abused,1,1,1768
presadge,1,1,1768
o'nature,1,1,1768
wetherbeaten,1,1,1768
taro,1,1,1768
nimb'd,1,1,1768
kisman,1,1,1768
ad^udging,1,1,1768
accent's,1,1,1768
impostom,1,1,1768
aeqnall,1,1,1768
accustrements,1,1,1768
hang`d,1,1,1768
th'obsequious,1,1,1768
pantamoras,1,1,1768
turmoyld,1,1,1768
wishedst,1,1,1768
wrile,1,1,1768
polityke,1,1,1768
philippisks,1,1,1768
so^mer,1,1,1768
compounders,1,1,1768
enstated,1,1,1768
re^ining,1,1,1768
dysshe^,1,1,1768
susception,1,1,1768
menyst,1,1,1768
iemm,1,1,1768
wearysome,1,1,1768
chaldes,1,1,1768
sheriefes,1,1,1768
iemy,1,1,1768
argvurion,1,1,1768
abtained,1,1,1768
oreaming,1,1,1768
dreeping,1,1,1768
da^od,1,1,1768
miscontrived,1,1,1768
pessantes,1,1,1768
temptaion's,1,1,1768
hogsheds,1,1,1768
swep't,1,1,1768
voluptiousnesse,1,1,1768
chancell,1,1,1768
assosiate,1,1,1768
cutchy,1,1,1768
bullinbroke,1,1,1768
skoller,1,1,1768
marrs,1,1,1768
ouerlye,1,1,1768
canphred,1,1,1768
stormerise,1,1,1768
socour,1,1,1768
case-ments,1,1,1768
chance-medly,1,1,1768
cortyer,1,1,1768
assawte,1,1,1768
vnlick'd,1,1,1768
vnuertuous,1,1,1768
caucas^^,1,1,1768
wurthyar,1,1,1768
^ntrails,1,1,1768
sircumspectly,1,1,1768
ra^^ne,1,1,1768
mans'mony,1,1,1768
apollas,1,1,1768
misgiving,1,1,1768
spuire,1,1,1768
ballattes,1,1,1768
octavi,1,1,1768
vrowardnesse,1,1,1768
by-works,1,1,1768
tympanouse,1,1,1768
rdy,1,1,1768
bi't,1,1,1768
lighter-tongu'd,1,1,1768
h^min,1,1,1768
troiae,1,1,1768
jailes,1,1,1768
receivs,1,1,1768
offirme,1,1,1768
panetolium,1,1,1768
disperc't,1,1,1768
deed-atchieuing,1,1,1768
i^aith,1,1,1768
extirpated,1,1,1768
forbeare's,1,1,1768
rame-alley,1,1,1768
med^cine,1,1,1768
morassa's,1,1,1768
transparen't,1,1,1768
heye,1,1,1768
apo^ogy,1,1,1768
reliqvos,1,1,1768
pettiest,1,1,1768
vypers,1,1,1768
debaucher,1,1,1768
debauches,1,1,1768
talkeou,1,1,1768
misr^ld,1,1,1768
sandynge,1,1,1768
la^reate,1,1,1768
darling-son,1,1,1768
hapiest,1,1,1768
wonder-st^icken,1,1,1768
nouel,1,1,1768
easterlinges,1,1,1768
noctiuagation,1,1,1768
sort-with,1,1,1768
zaff,1,1,1768
battereth,1,1,1768
cappon,1,1,1768
mump^,1,1,1768
syri,1,1,1768
defalk,1,1,1768
fier-workes,1,1,1768
cardanus,1,1,1768
palaestris,1,1,1768
knovving,1,1,1768
phaetentique,1,1,1768
gitarh,1,1,1768
c^ncludyng,1,1,1768
flowrde,1,1,1768
car^ie,1,1,1768
horret,1,1,1768
mumpe,1,1,1768
horres,1,1,1768
hemy-spheare,1,1,1768
cowslopps,1,1,1768
pyston,1,1,1768
fortefies,1,1,1768
harpastes,1,1,1768
putt's,1,1,1768
with'is,1,1,1768
penie-worths,1,1,1768
dissafect,1,1,1768
^reface,1,1,1768
buliy,1,1,1768
s^ooes,1,1,1768
h^mself,1,1,1768
loanly,1,1,1768
geuers,1,1,1768
muskat,1,1,1768
grizy,1,1,1768
thundry,1,1,1768
calls't,1,1,1768
coosonage,1,1,1768
disso^ve,1,1,1768
nomendator,1,1,1768
coward-arme,1,1,1768
implide,1,1,1768
enthorn'd,1,1,1768
crochefriers,1,1,1768
le^n,1,1,1768
we^ried,1,1,1768
nephandos,1,1,1768
complai^^,1,1,1768
p^mils,1,1,1768
inregistred,1,1,1768
di^kins,1,1,1768
carnallye,1,1,1768
siluer-tongu'd,1,1,1768
twillbe,1,1,1768
counterfeit'st,1,1,1768
orphaned,1,1,1768
besecke,1,1,1768
chicke^s,1,1,1768
fecke,1,1,1768
goulphe,1,1,1768
skillitons,1,1,1768
zawne,1,1,1768
wel-taught,1,1,1768
offer'd^,1,1,1768
snippe,1,1,1768
gatherums,1,1,1768
sincerenes,1,1,1768
wildeman,1,1,1768
miskes,1,1,1768
gold-winged,1,1,1768
mannis,1,1,1768
vn-tuneable,1,1,1768
taleon,1,1,1768
calamyties,1,1,1768
chipmen,1,1,1768
defisticanckers,1,1,1768
perisn,1,1,1768
selsey-cockles,1,1,1768
toma^^,1,1,1768
th'usurper,1,1,1768
d'un,1,1,1768
^i^h,1,1,1768
sin^ull,1,1,1768
monarke-like,1,1,1768
shu^,1,1,1768
scarr,1,1,1768
scart,1,1,1768
vryn,1,1,1768
wrytings,1,1,1768
vrye,1,1,1768
truth-telling,1,1,1768
tempest-threatned,1,1,1768
relaxency,1,1,1768
ofheires,1,1,1768
iewelrye,1,1,1768
matron-like,1,1,1768
strewments,1,1,1768
licens,1,1,1768
travelles,1,1,1768
licenc,1,1,1768
doa^eth,1,1,1768
pollicie's,1,1,1768
mist^ke,1,1,1768
darest,1,1,1768
vagabondes,1,1,1768
imitata,1,1,1768
speakinge,1,1,1768
with-craft,1,1,1768
aduertisment,1,1,1768
fier-ey'd,1,1,1768
pickerie,1,1,1768
havel,1,1,1768
you*le,1,1,1768
carelesses,1,1,1768
sucketh,1,1,1768
redundans,1,1,1768
tigill,1,1,1768
icha,1,1,1768
dispo^e,1,1,1768
desers,1,1,1768
perpertuall,1,1,1768
kecka's,1,1,1768
plentyfully,1,1,1768
insest,1,1,1768
sold^ne,1,1,1768
slucde,1,1,1768
dispo^^,1,1,1768
toughest,1,1,1768
wounde^,1,1,1768
labo^^,1,1,1768
troya^s,1,1,1768
convicteth,1,1,1768
stiuers,1,1,1768
pre^ae,1,1,1768
needlesle,1,1,1768
barber'd,1,1,1768
cke,1,1,1768
champane,1,1,1768
ampery,1,1,1768
somewl,1,1,1768
ascon,1,1,1768
roq^^,1,1,1768
shredde,1,1,1768
tonguetide,1,1,1768
champant,1,1,1768
mathematice,1,1,1768
whirlpit,1,1,1768
stock-book,1,1,1768
cabinet-chamber,1,1,1768
cankering,1,1,1768
pisanio's,1,1,1768
oth'captains,1,1,1768
court-counsaile,1,1,1768
10.11.22,1,1,1768
hicher,1,1,1768
state-affares,1,1,1768
fayrespoken,1,1,1768
tempesteous,1,1,1768
crotchet's,1,1,1768
moniment,1,1,1768
f^nerall,1,1,1768
wardropian,1,1,1768
mecaenas^^s,1,1,1768
reconcil'st,1,1,1768
enioin'd,1,1,1768
deathlike,1,1,1768
f^utfull,1,1,1768
seaue,1,1,1768
old-coole,1,1,1768
ca^dinals-cap,1,1,1768
r^oke,1,1,1768
lemonado's,1,1,1768
g^ievs,1,1,1768
stepts,1,1,1768
a^ire,1,1,1768
agai^^,1,1,1768
charmes^,1,1,1768
^he^r,1,1,1768
a^ir^,1,1,1768
vicining,1,1,1768
or'e-ioyd,1,1,1768
corp's,1,1,1768
villuet,1,1,1768
stept^,1,1,1768
hoared,1,1,1768
vnpropitious,1,1,1768
counfell,1,1,1768
droans,1,1,1768
onetime,1,1,1768
ets,1,1,1768
silui^,1,1,1768
magge,1,1,1768
line-groue,1,1,1768
mergery-praters,1,1,1768
th'ausonian,1,1,1768
galleous,1,1,1768
asye,1,1,1768
rizen,1,1,1768
alties,1,1,1768
etl,1,1,1768
other-gates,1,1,1768
incese,1,1,1768
sil'd,1,1,1768
obarni,1,1,1768
th'al,1,1,1768
starch-maker,1,1,1768
r^mane,1,1,1768
trypewife,1,1,1768
roussie,1,1,1768
galhouse,1,1,1768
telltales,1,1,1768
tenis-court,1,1,1768
muskateeres,1,1,1768
prooue't,1,1,1768
disvalewed,1,1,1768
de-light,1,1,1768
bradly,1,1,1768
precepit,1,1,1768
choppeth,1,1,1768
carders,1,1,1768
nimb-ler,1,1,1768
sprawl'st,1,1,1768
nevermore,1,1,1768
^erations,1,1,1768
swartlie,1,1,1768
for-horse,1,1,1768
statre,1,1,1768
loue-knots,1,1,1768
synior,1,1,1768
foretoppe,1,1,1768
manico,1,1,1768
raison,1,1,1768
tanyed,1,1,1768
vulterous,1,1,1768
weting,1,1,1768
honorabell,1,1,1768
fla^tery,1,1,1768
port-mantua,1,1,1768
poating,1,1,1768
^'heart,1,1,1768
shallhave,1,1,1768
mindfulnesse,1,1,1768
upom,1,1,1768
proficiency,1,1,1768
upou,1,1,1768
respiring,1,1,1768
stucatho,1,1,1768
masserate,1,1,1768
mis^r^s,1,1,1768
perspicacie,1,1,1768
gloriation,1,1,1768
brstract,1,1,1768
th'picture-makers,1,1,1768
ratherme,1,1,1768
dig^m^,1,1,1768
desperat-carelesse,1,1,1768
strong-nerv'd,1,1,1768
sulphar,1,1,1768
undeifies,1,1,1768
water-standing-eye,1,1,1768
adiu,1,1,1768
loue-scapes,1,1,1768
disgra'st,1,1,1768
vyn^^,1,1,1768
euacua^e,1,1,1768
aldermanicall,1,1,1768
inchastities,1,1,1768
in^ead,1,1,1768
th'foot,1,1,1768
summonies,1,1,1768
cynaball,1,1,1768
fortwaynty,1,1,1768
audreyes,1,1,1768
strengrhes,1,1,1768
semicircled,1,1,1768
increaser,1,1,1768
far's,1,1,1768
excremental,1,1,1768
persumeresse,1,1,1768
seleritie,1,1,1768
prier,1,1,1768
t^a^els,1,1,1768
swallow-like,1,1,1768
ch^eks,1,1,1768
insaniates,1,1,1768
tesha,1,1,1768
almonde,1,1,1768
tomake,1,1,1768
platest,1,1,1768
ch^eke,1,1,1768
triupmhes,1,1,1768
sawsege,1,1,1768
soiournd,1,1,1768
wantonnesses,1,1,1768
tu^nd,1,1,1768
garewell,1,1,1768
doee,1,1,1768
doeh,1,1,1768
i'dy,1,1,1768
everyhower,1,1,1768
mile-ende,1,1,1768
bridl's,1,1,1768
coatch-man,1,1,1768
cr^dle,1,1,1768
sudden'st,1,1,1768
^ant,1,1,1768
^edigree,1,1,1768
timonick,1,1,1768
inlayes,1,1,1768
importunately,1,1,1768
t'encreas't,1,1,1768
fraile-beake,1,1,1768
catherina,1,1,1768
catherine,1,1,1768
lean-chapt,1,1,1768
ieberdye,1,1,1768
ar-arcus,1,1,1768
albade,1,1,1768
exstremity,1,1,1768
caviar,1,1,1768
haly-doome,1,1,1768
lightningin,1,1,1768
slitely,1,1,1768
horiour,1,1,1768
orminus,1,1,1768
tend'red,1,1,1768
outstep,1,1,1768
bantom,1,1,1768
sinne-got,1,1,1768
rustiks,1,1,1768
co^querours,1,1,1768
vnfounde,1,1,1768
vn-neighbourly,1,1,1768
impyre,1,1,1768
mont-angentorato,1,1,1768
cupide,1,1,1768
prae-suppose,1,1,1768
ciphar,1,1,1768
the'ar,1,1,1768
dyrely,1,1,1768
learn'to,1,1,1768
vnsetting,1,1,1768
alarmus,1,1,1768
court-weapons,1,1,1768
fauour^^h,1,1,1768
lykwyse,1,1,1768
fildome,1,1,1768
f^retold,1,1,1768
tender-natur'd,1,1,1768
chubs,1,1,1768
abbottes,1,1,1768
camokes,1,1,1768
fiendful,1,1,1768
since^,1,1,1768
persift,1,1,1768
kn^ck,1,1,1768
pandyon,1,1,1768
vnstated,1,1,1768
kilbuck,1,1,1768
witl^sse,1,1,1768
flttering,1,1,1768
bau-bees,1,1,1768
dolphin^,1,1,1768
vn-daunted,1,1,1768
vvhat'le,1,1,1768
blood-royall^,1,1,1768
tolled,1,1,1768
esopical,1,1,1768
merchantable,1,1,1768
spoildst,1,1,1768
quendoline,1,1,1768
negotiatorum,1,1,1768
fifte^n^,1,1,1768
v^aile,1,1,1768
indigentia,1,1,1768
corresponsiue,1,1,1768
vvherin,1,1,1768
undifferency,1,1,1768
sigment,1,1,1768
eira,1,1,1768
alastis,1,1,1768
tickett,1,1,1768
courries,1,1,1768
portierto,1,1,1768
fundane,1,1,1768
deepe^,1,1,1768
aturne,1,1,1768
fadged,1,1,1768
parmesan,1,1,1768
demetamorphoz'd,1,1,1768
re^eives,1,1,1768
harquebush,1,1,1768
^^ipping,1,1,1768
soul'speaks,1,1,1768
sorriest,1,1,1768
treas^re,1,1,1768
scutchen,1,1,1768
venison-pasty,1,1,1768
symer,1,1,1768
foolyng,1,1,1768
tyll'd,1,1,1768
reprehension's,1,1,1768
soliditie,1,1,1768
steddie-vnanimous-hartily,1,1,1768
bonfield,1,1,1768
susteyin'd,1,1,1768
^escued,1,1,1768
extr^^me,1,1,1768
vnderlayd,1,1,1768
lip-worke,1,1,1768
stoff,1,1,1768
stofa,1,1,1768
scarifide,1,1,1768
ch^llenge,1,1,1768
vngue^,1,1,1768
^nesse,1,1,1768
dioclessan,1,1,1768
simoni's,1,1,1768
rumbos,1,1,1768
gra^ses,1,1,1768
apollo^s,1,1,1768
excedes,1,1,1768
haereditario,1,1,1768
honorenoli,1,1,1768
wayting-gentlewomen,1,1,1768
vlcerated,1,1,1768
w^^owe,1,1,1768
praye's,1,1,1768
concepceptions,1,1,1768
windiness,1,1,1768
shrekt,1,1,1768
motley-head,1,1,1768
unperfected,1,1,1768
matique,1,1,1768
oliv'd,1,1,1768
womam,1,1,1768
ivow,1,1,1768
bona-robas,1,1,1768
pretract,1,1,1768
indid,1,1,1768
waitst,1,1,1768
mary-charles,1,1,1768
speecheles,1,1,1768
vvhate're,1,1,1768
pearl^^^,1,1,1768
buffles,1,1,1768
dutch-crest,1,1,1768
lodovica,1,1,1768
indi^,1,1,1768
ir'n,1,1,1768
vncurbable,1,1,1768
vaulting-schoole,1,1,1768
dittez,1,1,1768
vementes,1,1,1768
a^uerse,1,1,1768
coany,1,1,1768
vrampolnesse,1,1,1768
kursned,1,1,1768
recompencing,1,1,1768
unsun'd,1,1,1768
prouidentiae,1,1,1768
purchas'st,1,1,1768
sorward,1,1,1768
sau^dge,1,1,1768
cha^g^,1,1,1768
pl^tagen^s,1,1,1768
muffie,1,1,1768
deuydynge,1,1,1768
riggle-tayle-comfits,1,1,1768
artilerie,1,1,1768
whymsed,1,1,1768
ill-stard,1,1,1768
swownded,1,1,1768
unsurper,1,1,1768
conceiu^,1,1,1768
pollycie,1,1,1768
earledomes,1,1,1768
jocodotories,1,1,1768
vndreamt,1,1,1768
wr^tten,1,1,1768
barrenn^sse,1,1,1768
possibilityes,1,1,1768
alient,1,1,1768
pale-hearted,1,1,1768
exhaling,1,1,1768
pulsive,1,1,1768
working-house,1,1,1768
mirrha,1,1,1768
outswelles,1,1,1768
gregorio,1,1,1768
observ^d,1,1,1768
vaumond,1,1,1768
sedeat,1,1,1768
beautifieng,1,1,1768
a-squint,1,1,1768
sedeas,1,1,1768
many-minded,1,1,1768
vaumont,1,1,1768
fafathers,1,1,1768
hyd's,1,1,1768
strikinge,1,1,1768
unparaleld,1,1,1768
unrallied,1,1,1768
heraclytus,1,1,1768
pray'sir,1,1,1768
coatch^,1,1,1768
strikings,1,1,1768
creaturee,1,1,1768
re-conclile,1,1,1768
th'adst,1,1,1768
pro^ound,1,1,1768
cra^ming,1,1,1768
t'incorporate,1,1,1768
lip-good,1,1,1768
phaenixes,1,1,1768
asses-jawbone,1,1,1768
lugne,1,1,1768
ar^nt,1,1,1768
admite,1,1,1768
trincalo's,1,1,1768
trotrer,1,1,1768
cour^er,1,1,1768
nygardys,1,1,1768
ecee,1,1,1768
prophefie,1,1,1768
il^s,1,1,1768
pellican's,1,1,1768
gr^ifes,1,1,1768
a^lright,1,1,1768
rekening,1,1,1768
herelies,1,1,1768
be-bloody,1,1,1768
sugrest,1,1,1768
face't,1,1,1768
gold-calf,1,1,1768
sense-pleasing,1,1,1768
boughinge,1,1,1768
face'd,1,1,1768
wearish,1,1,1768
thorouh,1,1,1768
boughings,1,1,1768
dulcedo,1,1,1768
morr*d^e^,1,1,1768
welked,1,1,1768
grumlling,1,1,1768
handsomess,1,1,1768
mewted,1,1,1768
aganippe's,1,1,1768
beggers-bush,1,1,1768
intayled,1,1,1768
aristillus,1,1,1768
extrauagantiests,1,1,1768
merc^,1,1,1768
deuorsed,1,1,1768
gouernouss,1,1,1768
alicant,1,1,1768
moysted,1,1,1768
ransomless,1,1,1768
reteyner,1,1,1768
sone^,1,1,1768
hircane,1,1,1768
spurca,1,1,1768
spurco,1,1,1768
brandst,1,1,1768
over-flies,1,1,1768
thesefore,1,1,1768
sp^ns,1,1,1768
afoord,1,1,1768
bonfyres,1,1,1768
sconch,1,1,1768
scragging,1,1,1768
luls,1,1,1768
whllst,1,1,1768
stand-farther-off,1,1,1768
th'hearing,1,1,1768
illicitus,1,1,1768
s^btile,1,1,1768
glimmmering,1,1,1768
facundity,1,1,1768
antiquos,1,1,1768
sleets,1,1,1768
goatfish,1,1,1768
languashing,1,1,1768
regarve,1,1,1768
lymmons,1,1,1768
imagynation,1,1,1768
30.s,1,1,1768
corder,1,1,1768
hunt-counter,1,1,1768
murth'red,1,1,1768
springinge,1,1,1768
backe-shide,1,1,1768
triumphals,1,1,1768
prospitious,1,1,1768
connsels,1,1,1768
clothe's,1,1,1768
fear-all,1,1,1768
lychori^^,1,1,1768
vpbeare,1,1,1768
vnfortuuate,1,1,1768
welle're,1,1,1768
haultersycke,1,1,1768
motionst,1,1,1768
yel,1,1,1768
^^mmitte,1,1,1768
reyners,1,1,1768
argoa,1,1,1768
lychori^a,1,1,1768
duskey,1,1,1768
di^ected,1,1,1768
port-enseigne,1,1,1768
wh^e,1,1,1768
wh^d,1,1,1768
crosse-row,1,1,1768
leeuing,1,1,1768
spellyst,1,1,1768
high-heeld,1,1,1768
yex,1,1,1768
fado^'d,1,1,1768
auguer,1,1,1768
critticall,1,1,1768
vnnobly,1,1,1768
gron^as,1,1,1768
aduerbs,1,1,1768
mahomet^lly,1,1,1768
iaunce,1,1,1768
heby,1,1,1768
boy^^erou^,1,1,1768
self-wil,1,1,1768
invadeth,1,1,1768
meanyst,1,1,1768
cretence,1,1,1768
caranza's,1,1,1768
a^^t,1,1,1768
snowy-perrywig,1,1,1768
recumbentibus,1,1,1768
a^^h,1,1,1768
negatively,1,1,1768
becaused,1,1,1768
pa^ity,1,1,1768
metest,1,1,1768
fynelye,1,1,1768
ilt,1,1,1768
vnpreiudizde,1,1,1768
madgehowlets,1,1,1768
orbycularly,1,1,1768
tresaon,1,1,1768
vnser,1,1,1768
nosegays,1,1,1768
masterpeice,1,1,1768
vnsex,1,1,1768
honest-quiet,1,1,1768
degener,1,1,1768
antimasq^e,1,1,1768
lo-lo-long,1,1,1768
trisled,1,1,1768
inconsolable,1,1,1768
tythons,1,1,1768
excellencly,1,1,1768
firebrandes,1,1,1768
full-cramm'd,1,1,1768
horne-fish,1,1,1768
bond^man,1,1,1768
odifferous,1,1,1768
vnleene,1,1,1768
blew-jackets,1,1,1768
disp^cht,1,1,1768
verdon,1,1,1768
totos,1,1,1768
clnders,1,1,1768
vnkembd,1,1,1768
common-wealth^,1,1,1768
inuicto,1,1,1768
cobbe-knights,1,1,1768
veritatem,1,1,1768
odor-breathing,1,1,1768
m^terna,1,1,1768
occurrances,1,1,1768
darbi-shire,1,1,1768
viduata,1,1,1768
nemb^oth,1,1,1768
euerts,1,1,1768
murror,1,1,1768
infamye,1,1,1768
cai^ifes,1,1,1768
vsyth,1,1,1768
den^^,1,1,1768
vpsyreng,1,1,1768
fine-finger'd,1,1,1768
alicandroes,1,1,1768
parages,1,1,1768
brown-bread,1,1,1768
unpeaceable,1,1,1768
vnruffe,1,1,1768
pulcbrum,1,1,1768
dril,1,1,1768
distr^ss,1,1,1768
embassadoures,1,1,1768
den^y,1,1,1768
enfolding,1,1,1768
pe^fumd,1,1,1768
ill-affected,1,1,1768
sanchios,1,1,1768
fo^^les,1,1,1768
onse,1,1,1768
pe^this^^e,1,1,1768
th'oar,1,1,1768
resoluton,1,1,1768
^ediate,1,1,1768
sovrana,1,1,1768
solla,1,1,1768
ienkyne,1,1,1768
some-sinners,1,1,1768
ladefied,1,1,1768
egregious'knight,1,1,1768
mainta^ne,1,1,1768
orlands,1,1,1768
fin'de,1,1,1768
birthdome,1,1,1768
torturemonger,1,1,1768
invaluably,1,1,1768
stieke,1,1,1768
towne-stallions,1,1,1768
squoblings,1,1,1768
pains-taking,1,1,1768
feritie,1,1,1768
mis-befalne,1,1,1768
oatmeleman,1,1,1768
^^^pes,1,1,1768
forbearances,1,1,1768
^^ermite,1,1,1768
settheym,1,1,1768
forbodden,1,1,1768
dishonesting,1,1,1768
broad-bladed,1,1,1768
^^^e'm,1,1,1768
by-respects,1,1,1768
galouses,1,1,1768
altar^,1,1,1768
su^able,1,1,1768
sl^cke,1,1,1768
pelch,1,1,1768
tra^slatio^,1,1,1768
firie-shining,1,1,1768
heart-ake,1,1,1768
de^igne,1,1,1768
con^used,1,1,1768
aflleight,1,1,1768
cedar-toppes,1,1,1768
padock,1,1,1768
ranishing,1,1,1768
affectedly,1,1,1768
contemptiue,1,1,1768
complotter,1,1,1768
croan,1,1,1768
decoyed,1,1,1768
court-oratory,1,1,1768
worshippfull,1,1,1768
loir,1,1,1768
commenders,1,1,1768
sh^unke,1,1,1768
loid,1,1,1768
philo^^la^s,1,1,1768
marv^ll,1,1,1768
compression,1,1,1768
street-passengers,1,1,1768
peri^hing,1,1,1768
stayles,1,1,1768
lyo^s,1,1,1768
th'vnworthy,1,1,1768
palce,1,1,1768
cat-skins,1,1,1768
parna,1,1,1768
preheminen,1,1,1768
vnhiding,1,1,1768
outreached,1,1,1768
kichine,1,1,1768
th'^ordinate,1,1,1768
appove,1,1,1768
rudimenrs,1,1,1768
entertainers,1,1,1768
trvth's,1,1,1768
sofest,1,1,1768
gyglet,1,1,1768
grieuiously,1,1,1768
pourefull,1,1,1768
r^uerent,1,1,1768
swea^es,1,1,1768
faustumque,1,1,1768
auditoribus,1,1,1768
out-sleep,1,1,1768
wourne,1,1,1768
vis^,1,1,1768
teeze,1,1,1768
eccocs,1,1,1768
descension,1,1,1768
cittie's,1,1,1768
archive,1,1,1768
whordome,1,1,1768
bohar,1,1,1768
suppositious,1,1,1768
non-guilty,1,1,1768
vnma^ch'd,1,1,1768
vndoe't,1,1,1768
clamers,1,1,1768
e-vacuate,1,1,1768
poult-foot,1,1,1768
srtike,1,1,1768
serupp,1,1,1768
carbinadoed,1,1,1768
nullie,1,1,1768
lackhonestie,1,1,1768
troupt,1,1,1768
ac^p^l,1,1,1768
fiue-finger,1,1,1768
quoyne,1,1,1768
co^mits,1,1,1768
dissipation,1,1,1768
moysaicall,1,1,1768
scornesull,1,1,1768
sufferd'st,1,1,1768
wastcotes,1,1,1768
cotha,1,1,1768
wenefride,1,1,1768
supernodicall,1,1,1768
damion,1,1,1768
colmekill,1,1,1768
winesellers,1,1,1768
dancd,1,1,1768
well-promising,1,1,1768
sc^uldes,1,1,1768
mebreake,1,1,1768
parvagraci^,1,1,1768
thingis,1,1,1768
immortalizing,1,1,1768
matro^,1,1,1768
despert,1,1,1768
depht,1,1,1768
serfeant,1,1,1768
lucullu's,1,1,1768
compremyz'd,1,1,1768
sp^ede,1,1,1768
mought'st,1,1,1768
centaure'^,1,1,1768
pa'ud,1,1,1768
susficient,1,1,1768
notherne,1,1,1768
ralkt,1,1,1768
fa^^^^l,1,1,1768
wafftage,1,1,1768
amorits,1,1,1768
garv'd,1,1,1768
tennour,1,1,1768
amila,1,1,1768
wore'st,1,1,1768
imbat^eled,1,1,1768
info^me,1,1,1768
albvcivs,1,1,1768
whayet,1,1,1768
roweld,1,1,1768
queritis,1,1,1768
lyve,1,1,1768
enucleated,1,1,1768
souz'd,1,1,1768
long-grown,1,1,1768
forreward,1,1,1768
blest-rites,1,1,1768
commensurate,1,1,1768
murmur's,1,1,1768
vertyger,1,1,1768
peeled,1,1,1768
immortalis,1,1,1768
portingals,1,1,1768
stuffyng,1,1,1768
foute,1,1,1768
vnyelden,1,1,1768
fouth,1,1,1768
misooubt,1,1,1768
pulchrella's,1,1,1768
suggisted,1,1,1768
indifferences,1,1,1768
stage-walkers,1,1,1768
disparcht,1,1,1768
proclaime't,1,1,1768
t^^bunall,1,1,1768
atria,1,1,1768
despi^e,1,1,1768
pe^illous,1,1,1768
bescchynge,1,1,1768
scoupe,1,1,1768
re^ainer,1,1,1768
^emm,1,1,1768
hethermost,1,1,1768
unverston,1,1,1768
flie-blowne,1,1,1768
tirannizing,1,1,1768
sisimethres,1,1,1768
cruddie,1,1,1768
hee-gallants,1,1,1768
tremunt,1,1,1768
boylde-braines,1,1,1768
v^cers,1,1,1768
th^^sites,1,1,1768
chuncks,1,1,1768
sle^ght,1,1,1768
riss'againe,1,1,1768
playsterers,1,1,1768
flaun'd,1,1,1768
ford's,1,1,1768
lapathites,1,1,1768
french-crownes,1,1,1768
ored,1,1,1768
delacerate,1,1,1768
polyt^que,1,1,1768
ouer-laide,1,1,1768
th'empyre,1,1,1768
tu^e,1,1,1768
tickle'em,1,1,1768
forsworth,1,1,1768
tu^t,1,1,1768
amantior,1,1,1768
back-racket,1,1,1768
^ancy,1,1,1768
maies^y,1,1,1768
^ing^a,1,1,1768
acourteous,1,1,1768
tremble-tremble-trembles,1,1,1768
fo^he,1,1,1768
lightni^g,1,1,1768
oth'head,1,1,1768
th'dst,1,1,1768
detennine,1,1,1768
sconses,1,1,1768
turne-overs,1,1,1768
fparkes,1,1,1768
twaye,1,1,1768
quickner,1,1,1768
b^nes,1,1,1768
hyperb,1,1,1768
^anck,1,1,1768
^emes,1,1,1768
polypheame,1,1,1768
genteel,1,1,1768
whoords,1,1,1768
time-dyed,1,1,1768
deceaude,1,1,1768
tysdale,1,1,1768
confefs,1,1,1768
ranknes,1,1,1768
showeres,1,1,1768
cleuall,1,1,1768
iniolly,1,1,1768
s^eare,1,1,1768
w^ome,1,1,1768
fels't,1,1,1768
september's,1,1,1768
ki^dnes,1,1,1768
scotium,1,1,1768
pryapus,1,1,1768
heart-desires,1,1,1768
brrzantia,1,1,1768
dalligance,1,1,1768
gettal,1,1,1768
narrowely,1,1,1768
tindar,1,1,1768
quadrifrons,1,1,1768
doights,1,1,1768
subuersions,1,1,1768
man^er,1,1,1768
perfection^,1,1,1768
pilis,1,1,1768
fairty,1,1,1768
strength-renewing,1,1,1768
landressse,1,1,1768
uestris,1,1,1768
o'retops,1,1,1768
sar^ta,1,1,1768
callums,1,1,1768
beloned,1,1,1768
concupie,1,1,1768
1272,1,1,1768
vselha,1,1,1768
hones^,1,1,1768
illusyon,1,1,1768
cole-staffe,1,1,1768
bellonian,1,1,1768
dertford,1,1,1768
sovvre,1,1,1768
gods'lid,1,1,1768
